Player Hand,Dealer Card,Claude Choice,Gemini Choice,GPT Choice,AI Decision,Claude Mismatch,Gemini Mismatch,ChatGPT Mismatch
"[""A"", ""J""]",2,stand,double down,stand,stand,0,1,0
"[""A"", ""J""]",2,stand,double down,stand,stand,0,1,0
"[""A"", ""J""]",2,stand,double down,stand,stand,0,1,0
"[""A"", ""J""]",2,stand,double down,stand,stand,0,1,0
"[""A"", ""J""]",2,stand,double down,stand,stand,0,1,0
"[""A"", ""J""]",2,stand,double down,stand,stand,0,1,0
"[""A"", ""J""]",2,stand,double down,stand,stand,0,1,0
"[""A"", ""J""]",2,stand,double down,stand,stand,0,1,0
"[""A"", ""J""]",2,stand,double down,stand,stand,0,1,0
"[""A"", ""J""]",2,stand,double down,stand,stand,0,1,0
"[""A"", ""J""]",2,stand,stand,stand,stand,0,0,0
"[""A"", ""J""]",2,stand,stand,stand,stand,0,0,0
"[""A"", ""J""]",2,stand,stand,stand,stand,0,0,0
"[""A"", ""J""]",2,stand,stand,stand,stand,0,0,0
"[""A"", ""J""]",2,stand,stand,stand,stand,0,0,0
"[""A"", ""J""]",2,stand,stand,stand,stand,0,0,0
"[""A"", ""J""]",2,stand,stand,stand,stand,0,0,0
"[""A"", ""J""]",2,stand,stand,stand,stand,0,0,0
"[""A"", ""J""]",2,stand,stand,stand,stand,0,0,0
"[""A"", ""J""]",2,stand,stand,stand,stand,0,0,0
"[""A"", ""J""]",2,stand,stand,stand,stand,0,0,0
"[""A"", ""J""]",2,stand,stand,stand,stand,0,0,0
"[""4"", ""4""]",K,split,split,hit,hit,1,1,0
"[""4"", ""4""]",K,split,split,hit,hit,1,1,0
"[""4"", ""4""]",K,split,split,hit,hit,1,1,0
"[""4"", ""4""]",K,split,split,hit,hit,1,1,0
"[""4"", ""4""]",K,split,split,hit,hit,1,1,0
"[""4"", ""4""]",K,split,split,hit,hit,1,1,0
"[""Q"", ""5""]",2,hit,double down,stand,stand,1,1,0
"[""Q"", ""5""]",2,hit,double down,stand,stand,1,1,0
"[""Q"", ""5""]",2,hit,double down,stand,stand,1,1,0
"[""Q"", ""5""]",2,hit,double down,stand,stand,1,1,0
"[""Q"", ""5""]",2,hit,double down,stand,stand,1,1,0
"[""6"", ""6""]",5,split,split,split,split,0,0,0
"[""6"", ""6""]",5,split,split,stand,split,0,0,1
"[""6"", ""6""]",5,split,split,split,split,0,0,0
"[""6"", ""6""]",5,split,split,stand,split,0,0,1
"[""6"", ""6""]",5,split,split,split,split,0,0,0
"[""6"", ""6""]",5,split,split,stand,split,0,0,1
"[""6"", ""6""]",5,split,split,split,split,0,0,0
"[""6"", ""6""]",5,split,split,stand,split,0,0,1
"[""6"", ""6""]",5,split,split,split,split,0,0,0
"[""6"", ""6""]",5,split,split,stand,split,0,0,1
"[""6"", ""6""]",5,split,split,split,split,0,0,0
"[""6"", ""6""]",5,split,split,stand,split,0,0,1
"[""6"", ""6""]",5,split,split,split,split,0,0,0
"[""6"", ""6""]",5,split,split,stand,split,0,0,1
"[""6"", ""6""]",5,split,split,split,split,0,0,0
"[""6"", ""6""]",5,split,split,stand,split,0,0,1
"[""6"", ""6""]",5,split,split,split,split,0,0,0
"[""6"", ""6""]",5,split,split,stand,split,0,0,1
"[""6"", ""6""]",5,split,split,split,split,0,0,0
"[""6"", ""6""]",5,split,split,stand,split,0,0,1
"[""Q"", ""2""]",J,hit,hit,hit,hit,0,0,0
"[""Q"", ""2""]",J,hit,hit,hit,hit,0,0,0
"[""Q"", ""2""]",J,hit,hit,hit,hit,0,0,0
"[""Q"", ""2""]",J,hit,hit,hit,hit,0,0,0
"[""Q"", ""2""]",J,hit,hit,hit,hit,0,0,0
"[""Q"", ""2""]",J,hit,hit,hit,hit,0,0,0
"[""Q"", ""2""]",J,hit,hit,hit,hit,0,0,0
"[""Q"", ""2""]",J,hit,hit,hit,hit,0,0,0
"[""Q"", ""2""]",J,hit,hit,hit,hit,0,0,0
"[""Q"", ""2""]",J,hit,hit,hit,hit,0,0,0
"[""Q"", ""2""]",J,hit,hit,hit,hit,0,0,0
"[""Q"", ""2""]",J,hit,hit,hit,hit,0,0,0
"[""Q"", ""2""]",J,hit,hit,hit,hit,0,0,0
"[""Q"", ""2""]",J,hit,hit,hit,hit,0,0,0
"[""Q"", ""2""]",J,hit,hit,hit,hit,0,0,0
"[""Q"", ""2""]",J,hit,hit,hit,hit,0,0,0
"[""Q"", ""2""]",J,hit,hit,hit,hit,0,0,0
"[""Q"", ""2""]",J,hit,hit,hit,hit,0,0,0
"[""Q"", ""2""]",J,hit,hit,hit,hit,0,0,0
"[""Q"", ""2""]",J,hit,hit,hit,hit,0,0,0
"[""7"", ""K""]",5,hit,double down,stand,stand,1,1,0
"[""7"", ""K""]",5,hit,double down,stand,stand,1,1,0
"[""7"", ""K""]",5,hit,double down,stand,stand,1,1,0
"[""7"", ""K""]",5,hit,double down,stand,stand,1,1,0
"[""7"", ""K""]",5,hit,double down,stand,stand,1,1,0
"[""7"", ""K""]",5,hit,double down,stand,stand,1,1,0
"[""7"", ""K""]",5,hit,double down,stand,stand,1,1,0
"[""7"", ""K""]",5,hit,double down,stand,stand,1,1,0
"[""7"", ""K""]",5,hit,double_down,stand,stand,1,1,0
"[""7"", ""K""]",5,hit,double_down,stand,stand,1,1,0
"[""A"", ""5""]",5,double down,double down,double down,stand,1,1,1
"[""A"", ""5""]",5,double down,double down,double down,stand,1,1,1
"[""A"", ""5""]",5,double down,double down,double down,stand,1,1,1
"[""A"", ""5""]",5,double down,double down,double down,stand,1,1,1
"[""A"", ""5""]",5,double down,double down,double down,stand,1,1,1
"[""A"", ""5""]",5,double down,double down,double down,stand,1,1,1
"[""A"", ""5""]",2,hit,double down,double down,stand,1,1,1
"[""A"", ""5""]",2,hit,double down,double down,stand,1,1,1
"[""A"", ""5""]",2,hit,double down,double down,stand,1,1,1
"[""2"", ""9""]",5,hit,double down,double down,double down,1,0,0
"[""2"", ""9""]",5,hit,double down,double down,double down,1,0,0
"[""2"", ""9""]",5,hit,double down,double down,double down,1,0,0
"[""2"", ""9""]",5,hit,double down,double down,double down,1,0,0
"[""2"", ""9""]",5,hit,double down,double down,double down,1,0,0
"[""2"", ""9""]",5,hit,double down,double down,double down,1,0,0
"[""2"", ""9""]",5,hit,double down,double down,double down,1,0,0
"[""2"", ""9""]",5,hit,double down,double down,double down,1,0,0
"[""2"", ""9""]",5,hit,double down,double down,double down,1,0,0
"[""2"", ""9""]",5,hit,double down,double down,double down,1,0,0
"[""Q"", ""3""]",2,hit,hit,stand,stand,1,1,0
"[""Q"", ""3""]",2,hit,hit,stand,stand,1,1,0
"[""Q"", ""3""]",2,hit,hit,stand,stand,1,1,0
"[""J"", ""K""]",J,stand,stand,stand,stand,0,0,0
"[""J"", ""K""]",J,stand,stand,stand,stand,0,0,0
"[""5"", ""K""]",Q,hit,stand,surrender,hit,0,1,1
"[""5"", ""K""]",Q,hit,stand,surrender,hit,0,1,1
"[""4"", ""9""]",J,hit,hit,hit,hit,0,0,0
"[""4"", ""9""]",J,hit,hit,hit,hit,0,0,0
"[""4"", ""9""]",J,hit,hit,hit,hit,0,0,0
"[""4"", ""9""]",J,hit,hit,hit,hit,0,0,0
"[""2"", ""2""]",3,split,split,split,split,0,0,0
"[""2"", ""2""]",3,split,split,split,split,0,0,0
"[""2"", ""2""]",3,split,split,split,split,0,0,0
"[""2"", ""2""]",3,split,split,split,split,0,0,0
"[""10"", ""7""]",10,stand,stand,stand,stand,0,0,0
"[""10"", ""7""]",10,stand,stand,stand,stand,0,0,0
"[""10"", ""7""]",10,stand,stand,stand,stand,0,0,0
"[""10"", ""7""]",10,stand,stand,stand,stand,0,0,0
"[""10"", ""7""]",10,stand,stand,stand,stand,0,0,0
"[""10"", ""7""]",10,stand,stand,stand,stand,0,0,0
"[""10"", ""7""]",10,stand,stand,stand,stand,0,0,0
"[""10"", ""7""]",10,stand,stand,stand,stand,0,0,0
"[""10"", ""7""]",10,stand,stand,stand,stand,0,0,0
"[""10"", ""7""]",10,stand,stand,stand,stand,0,0,0
"[""10"", ""7""]",10,stand,stand,stand,stand,0,0,0
"[""10"", ""7""]",10,stand,stand,stand,stand,0,0,0
"[""10"", ""7""]",10,stand,stand,stand,stand,0,0,0
"[""10"", ""7""]",10,stand,stand,stand,stand,0,0,0
"[""10"", ""7""]",10,stand,stand,stand,stand,0,0,0
"[""10"", ""7""]",10,stand,stand,stand,stand,0,0,0
"[""10"", ""7""]",10,stand,stand,stand,stand,0,0,0
"[""10"", ""7""]",10,stand,stand,stand,stand,0,0,0
"[""10"", ""7""]",10,stand,stand,stand,stand,0,0,0
"[""10"", ""7""]",10,stand,stand,stand,stand,0,0,0
"[""10"", ""7""]",10,stand,stand,stand,stand,0,0,0
"[""4"", ""6""]",7,hit,hit,double down,double down,1,1,0
"[""4"", ""6""]",7,hit,hit,double down,double down,1,1,0
"[""4"", ""6""]",7,hit,hit,double down,double down,1,1,0
"[""4"", ""6""]",7,hit,hit,double down,double down,1,1,0
"[""4"", ""6""]",7,hit,hit,double down,double down,1,1,0
"[""4"", ""6""]",7,hit,hit,double down,double down,1,1,0
"[""4"", ""6""]",7,hit,hit,double down,double down,1,1,0
"[""6"", ""5""]",2,hit,double down,double down,double down,1,0,0
"[""6"", ""5""]",2,hit,double down,double down,double down,1,0,0
"[""6"", ""5""]",2,hit,double down,double down,double down,1,0,0
"[""6"", ""5""]",2,hit,double down,double down,double down,1,0,0
"[""6"", ""5""]",2,hit,double down,double down,double down,1,0,0
"[""6"", ""5""]",2,hit,double down,double down,double down,1,0,0
"[""6"", ""5""]",2,hit,double down,double down,double down,1,0,0
"[""6"", ""5""]",2,hit,double down,double down,double down,1,0,0
"[""9"", ""K""]",Q,stand,Stand,Stand,stand,0,0,0
"[""9"", ""K""]",Q,stand,Stand,stand,stand,0,0,0
"[""9"", ""K""]",Q,stand,Stand,Stand,stand,0,0,0
"[""9"", ""K""]",Q,stand,Stand,stand,stand,0,0,0
"[""9"", ""K""]",Q,stand,stand,Stand,stand,0,0,0
"[""9"", ""K""]",Q,stand,stand,stand,stand,0,0,0
"[""9"", ""K""]",Q,stand,stand,Stand,stand,0,0,0
"[""9"", ""K""]",Q,stand,stand,stand,stand,0,0,0
"[""9"", ""K""]",Q,stand,stand,Stand,stand,0,0,0
"[""9"", ""K""]",Q,stand,stand,stand,stand,0,0,0
"[""9"", ""K""]",Q,stand,stand,Stand,stand,0,0,0
"[""9"", ""K""]",Q,stand,stand,stand,stand,0,0,0
"[""9"", ""K""]",Q,stand,stand,Stand,stand,0,0,0
"[""9"", ""K""]",Q,stand,stand,stand,stand,0,0,0
"[""9"", ""K""]",Q,stand,stand,Stand,stand,0,0,0
"[""9"", ""K""]",Q,stand,stand,stand,stand,0,0,0
"[""9"", ""K""]",Q,stand,stand,Stand,stand,0,0,0
"[""9"", ""K""]",Q,stand,stand,stand,stand,0,0,0
"[""7"", ""3""]",3,hit,double down,double down,double down,1,0,0
"[""7"", ""3""]",3,hit,double down,double down,double down,1,0,0
"[""7"", ""3""]",3,hit,double down,double down,double down,1,0,0
"[""7"", ""3""]",3,hit,double down,double down,double down,1,0,0
"[""7"", ""3""]",3,hit,double down,double down,double down,1,0,0
"[""7"", ""3""]",3,hit,double down,double down,double down,1,0,0
"[""7"", ""3""]",3,hit,double down,double down,double down,1,0,0
"[""7"", ""3""]",3,hit,double down,double down,double down,1,0,0
"[""7"", ""3""]",3,hit,double down,double down,double down,1,0,0
"[""7"", ""3""]",3,hit,double down,double down,double down,1,0,0
"[""7"", ""3""]",3,hit,double down,double down,double down,1,0,0
"[""7"", ""3""]",3,hit,double down,double down,double down,1,0,0
"[""7"", ""3""]",3,hit,double down,double down,double down,1,0,0
"[""7"", ""3""]",3,hit,double down,double down,double down,1,0,0
"[""7"", ""3""]",3,hit,double down,double down,double down,1,0,0
"[""7"", ""A""]",6,double,double down,double down,stand,1,1,1
"[""7"", ""A""]",6,double,double down,double down,stand,1,1,1
"[""7"", ""A""]",6,double,double down,double down,stand,1,1,1
"[""7"", ""A""]",6,double,double down,double down,stand,1,1,1
"[""7"", ""A""]",6,double,double down,double down,stand,1,1,1
"[""7"", ""A""]",6,double,double down,double down,stand,1,1,1
"[""7"", ""A""]",6,double,double down,double down,stand,1,1,1
"[""7"", ""A""]",6,double,double down,double down,stand,1,1,1
"[""7"", ""A""]",6,double,double down,double down,stand,1,1,1
"[""7"", ""A""]",6,double,double down,double down,stand,1,1,1
"[""7"", ""A""]",6,double,double down,double down,stand,1,1,1
"[""7"", ""A""]",6,double,double down,double down,stand,1,1,1
"[""K"", ""4""]",10,hit,hit,hit,hit,0,0,0
"[""K"", ""4""]",10,hit,hit,hit,hit,0,0,0
"[""K"", ""4""]",10,hit,hit,hit,hit,0,0,0
"[""K"", ""4""]",10,hit,hit,hit,hit,0,0,0
"[""K"", ""4""]",10,hit,hit,hit,hit,0,0,0
"[""K"", ""4""]",10,hit,hit,hit,hit,0,0,0
"[""K"", ""4""]",10,hit,hit,hit,hit,0,0,0
"[""K"", ""4""]",10,hit,hit,hit,hit,0,0,0
"[""J"", ""6""]",3,hit,double down,stand,stand,1,1,0
"[""J"", ""6""]",3,hit,double down,stand,stand,1,1,0
"[""J"", ""6""]",3,hit,double down,stand,stand,1,1,0
"[""J"", ""6""]",3,hit,double down,stand,stand,1,1,0
"[""J"", ""6""]",3,hit,double down,stand,stand,1,1,0
"[""J"", ""6""]",3,hit,double down,stand,stand,1,1,0
"[""J"", ""6""]",3,hit,double down,stand,stand,1,1,0
"[""J"", ""6""]",3,hit,double down,stand,stand,1,1,0
"[""J"", ""6""]",3,hit,double down,stand,stand,1,1,0
"[""J"", ""6""]",3,hit,double down,stand,stand,1,1,0
"[""J"", ""6""]",3,hit,double down,stand,stand,1,1,0
"[""J"", ""6""]",3,hit,double down,stand,stand,1,1,0
"[""J"", ""6""]",3,hit,double down,stand,stand,1,1,0
"[""J"", ""6""]",3,hit,double down,stand,stand,1,1,0
"[""J"", ""6""]",3,hit,double down,stand,stand,1,1,0
"[""J"", ""6""]",3,hit,double down,stand,stand,1,1,0
"[""J"", ""6""]",3,hit,double down,stand,stand,1,1,0
"[""J"", ""6""]",3,hit,double down,stand,stand,1,1,0
"[""J"", ""6""]",3,hit,double down,stand,stand,1,1,0
"[""J"", ""6""]",3,hit,double down,stand,stand,1,1,0
"[""3"", ""8""]",J,hit,hit,double down,hit,0,0,1
"[""3"", ""8""]",J,hit,hit,double down,hit,0,0,1
"[""3"", ""8""]",J,hit,hit,double down,hit,0,0,1
"[""3"", ""8""]",J,hit,hit,double down,hit,0,0,1
"[""9"", ""7""]",9,hit,hit,surrender,hit,0,0,1
"[""9"", ""7""]",9,hit,hit,surrender,hit,0,0,1
"[""9"", ""7""]",9,hit,hit,surrender,hit,0,0,1
"[""9"", ""7""]",9,hit,hit,surrender,hit,0,0,1
"[""9"", ""7""]",9,hit,hit,surrender,hit,0,0,1
"[""9"", ""7""]",9,hit,hit,surrender,hit,0,0,1
"[""9"", ""7""]",9,hit,hit,surrender,hit,0,0,1
"[""9"", ""7""]",9,hit,hit,surrender,hit,0,0,1
"[""9"", ""7""]",9,hit,stand,surrender,hit,0,1,1
"[""9"", ""7""]",9,hit,stand,surrender,hit,0,1,1
"[""9"", ""7""]",9,hit,stand,surrender,hit,0,1,1
"[""9"", ""7""]",9,hit,stand,surrender,hit,0,1,1
"[""4"", ""A""]",8,hit,double down,hit,hit,0,1,0
"[""4"", ""A""]",8,hit,double down,hit,hit,0,1,0
"[""4"", ""A""]",8,hit,double down,hit,hit,0,1,0
"[""4"", ""A""]",8,hit,double down,hit,hit,0,1,0
"[""4"", ""A""]",8,hit,double down,hit,hit,0,1,0
"[""4"", ""A""]",8,hit,double down,hit,hit,0,1,0
"[""K"", ""K""]",4,stand,split,stand,stand,0,1,0
"[""K"", ""K""]",4,stand,split,stand,stand,0,1,0
"[""K"", ""K""]",4,stand,split,stand,stand,0,1,0
"[""K"", ""K""]",4,stand,split,stand,stand,0,1,0
"[""K"", ""K""]",4,stand,split,stand,stand,0,1,0
"[""5"", ""3""]",8,hit,hit,hit,hit,0,0,0
"[""5"", ""3""]",8,hit,hit,hit,hit,0,0,0
"[""5"", ""3""]",8,hit,hit,hit,hit,0,0,0
"[""5"", ""3""]",8,hit,hit,hit,hit,0,0,0
"[""5"", ""3""]",8,hit,hit,hit,hit,0,0,0
"[""5"", ""3""]",8,hit,hit,hit,hit,0,0,0
"[""5"", ""3""]",8,hit,hit,hit,hit,0,0,0
"[""A"", ""8""]",K,stand,stand,stand,stand,0,0,0
"[""A"", ""8""]",K,stand,stand,stand,stand,0,0,0
"[""A"", ""8""]",K,stand,stand,stand,stand,0,0,0
"[""10"", ""9""]",10,stand,stand,stand,stand,0,0,0
"[""10"", ""9""]",10,stand,stand,stand,stand,0,0,0
"[""10"", ""9""]",10,stand,stand,stand,stand,0,0,0
"[""10"", ""9""]",10,stand,stand,stand,stand,0,0,0
"[""10"", ""9""]",10,stand,stand,stand,stand,0,0,0
"[""10"", ""9""]",10,stand,stand,stand,stand,0,0,0
"[""10"", ""9""]",10,stand,stand,stand,stand,0,0,0
"[""10"", ""9""]",10,stand,stand,stand,stand,0,0,0
"[""10"", ""9""]",10,stand,stand,stand,stand,0,0,0
"[""10"", ""9""]",10,stand,stand,stand,stand,0,0,0
"[""10"", ""9""]",10,stand,stand,stand,stand,0,0,0
"[""10"", ""9""]",10,stand,stand,stand,stand,0,0,0
"[""10"", ""9""]",10,stand,stand,stand,stand,0,0,0
"[""10"", ""9""]",10,stand,stand,stand,stand,0,0,0
"[""10"", ""9""]",10,stand,stand,stand,stand,0,0,0
"[""10"", ""9""]",10,stand,stand,stand,stand,0,0,0
"[""10"", ""9""]",10,stand,stand,stand,stand,0,0,0
"[""10"", ""9""]",10,stand,stand,stand,stand,0,0,0
"[""Q"", ""3""]",8,hit,hit,hit,hit,0,0,0
"[""Q"", ""3""]",8,hit,hit,hit,hit,0,0,0
"[""Q"", ""3""]",8,hit,hit,hit,hit,0,0,0
"[""Q"", ""3""]",8,hit,hit,hit,hit,0,0,0
"[""2"", ""5""]",J,hit,hit,hit,hit,0,0,0
"[""2"", ""5""]",J,hit,hit,hit,hit,0,0,0
"[""2"", ""5""]",J,hit,hit,hit,hit,0,0,0
"[""2"", ""5""]",J,hit,hit,hit,hit,0,0,0
"[""2"", ""5""]",J,hit,hit,hit,hit,0,0,0
"[""2"", ""5""]",J,hit,hit,hit,hit,0,0,0
"[""2"", ""5""]",J,hit,hit,hit,hit,0,0,0
"[""2"", ""5""]",J,hit,hit,hit,hit,0,0,0
"[""2"", ""5""]",J,hit,hit,hit,hit,0,0,0
"[""2"", ""5""]",J,hit,hit,hit,hit,0,0,0
"[""2"", ""5""]",J,hit,hit,hit,hit,0,0,0
"[""2"", ""5""]",J,hit,hit,hit,hit,0,0,0
"[""2"", ""5""]",J,hit,hit,hit,hit,0,0,0
"[""2"", ""5""]",J,hit,hit,hit,hit,0,0,0
"[""2"", ""5""]",J,hit,hit,hit,hit,0,0,0
"[""2"", ""5""]",J,hit,hit,hit,hit,0,0,0
"[""2"", ""5""]",J,hit,hit,hit,hit,0,0,0
"[""2"", ""5""]",J,hit,hit,hit,hit,0,0,0
"[""2"", ""5""]",J,hit,hit,hit,hit,0,0,0
"[""2"", ""5""]",J,hit,hit,hit,hit,0,0,0
"[""2"", ""5""]",J,hit,hit,hit,hit,0,0,0
"[""2"", ""5""]",J,hit,hit,hit,hit,0,0,0
"[""2"", ""5""]",J,hit,hit,hit,hit,0,0,0
"[""2"", ""5""]",J,hit,hit,hit,hit,0,0,0
"[""2"", ""5""]",J,hit,hit,hit,hit,0,0,0
"[""6"", ""Q""]",9,hit,double down,surrender,hit,0,1,1
"[""6"", ""Q""]",9,hit,double down,surrender,hit,0,1,1
"[""6"", ""Q""]",9,hit,double down,surrender,hit,0,1,1
"[""6"", ""Q""]",9,hit,double down,surrender,hit,0,1,1
"[""6"", ""Q""]",9,hit,double down,surrender,hit,0,1,1
"[""6"", ""Q""]",9,hit,double down,surrender,hit,0,1,1
"[""A"", ""10""]",5,stand,stand,stand,stand,0,0,0
"[""A"", ""10""]",5,stand,stand,stand,stand,0,0,0
"[""A"", ""10""]",5,stand,stand,stand,stand,0,0,0
"[""A"", ""10""]",5,stand,stand,stand,stand,0,0,0
"[""A"", ""10""]",5,stand,stand,stand,stand,0,0,0
"[""A"", ""10""]",5,stand,stand,stand,stand,0,0,0
"[""A"", ""10""]",5,stand,stand,stand,stand,0,0,0
"[""9"", ""J""]",5,stand,double down,stand,stand,0,1,0
"[""9"", ""J""]",5,stand,double down,stand,stand,0,1,0
"[""9"", ""J""]",5,stand,double down,stand,stand,0,1,0
"[""9"", ""J""]",5,stand,double down,stand,stand,0,1,0
"[""9"", ""J""]",5,stand,double down,stand,stand,0,1,0
"[""4"", ""J""]",K,hit,hit,hit,hit,0,0,0
"[""4"", ""J""]",K,hit,hit,hit,hit,0,0,0
"[""5"", ""J""]",5,hit,double down,stand,stand,1,1,0
"[""4"", ""9""]",A,hit,double down,hit,hit,0,1,0
"[""4"", ""9""]",A,hit,double down,surrender,hit,0,1,1
"[""4"", ""9""]",A,hit,double down,hit,hit,0,1,0
"[""4"", ""9""]",A,hit,double down,surrender,hit,0,1,1
"[""4"", ""9""]",A,hit,double down,hit,hit,0,1,0
"[""4"", ""9""]",A,hit,double down,surrender,hit,0,1,1
"[""4"", ""9""]",A,hit,double down,hit,hit,0,1,0
"[""4"", ""9""]",A,hit,double down,surrender,hit,0,1,1
"[""4"", ""9""]",A,hit,hit,hit,hit,0,0,0
"[""4"", ""9""]",A,hit,hit,surrender,hit,0,0,1
"[""J"", ""2""]",10,hit,hit,hit,hit,0,0,0
"[""J"", ""2""]",10,hit,hit,hit,hit,0,0,0
"[""J"", ""2""]",10,hit,hit,hit,hit,0,0,0
"[""J"", ""2""]",10,hit,hit,hit,hit,0,0,0
"[""J"", ""2""]",10,hit,hit,hit,hit,0,0,0
"[""J"", ""2""]",10,hit,hit,hit,hit,0,0,0
"[""J"", ""2""]",10,hit,hit,hit,hit,0,0,0
"[""J"", ""2""]",10,hit,hit,hit,hit,0,0,0
"[""J"", ""2""]",10,hit,hit,hit,hit,0,0,0
"[""J"", ""2""]",10,hit,hit,hit,hit,0,0,0
"[""J"", ""2""]",10,hit,hit,hit,hit,0,0,0
"[""J"", ""2""]",10,hit,hit,hit,hit,0,0,0
"[""10"", ""A""]",K,stand,stand,stand,stand,0,0,0
"[""10"", ""A""]",K,stand,stand,stand,stand,0,0,0
"[""4"", ""6""]",6,hit,double down,double down,double down,1,0,0
"[""4"", ""6""]",6,hit,double down,double down,double down,1,0,0
"[""4"", ""6""]",6,hit,double down,double down,double down,1,0,0
"[""A"", ""Q""]",K,stand,stand,stand,stand,0,0,0
"[""A"", ""Q""]",K,stand,stand,stand,stand,0,0,0
"[""A"", ""Q""]",K,stand,stand,stand,stand,0,0,0
"[""A"", ""Q""]",K,stand,stand,stand,stand,0,0,0
"[""A"", ""Q""]",K,stand,stand,stand,stand,0,0,0
"[""A"", ""Q""]",K,stand,stand,stand,stand,0,0,0
"[""A"", ""Q""]",K,stand,stand,stand,stand,0,0,0
"[""A"", ""Q""]",K,stand,stand,stand,stand,0,0,0
"[""J"", ""5""]",7,hit,double down,hit,hit,0,1,0
"[""J"", ""5""]",7,hit,double down,hit,hit,0,1,0
"[""J"", ""5""]",7,hit,double down,hit,hit,0,1,0
"[""4"", ""7""]",2,hit,double down,double down,double down,1,0,0
"[""4"", ""7""]",2,hit,double down,double down,double down,1,0,0
"[""10"", ""A""]",7,stand,stand,stand,stand,0,0,0
"[""10"", ""A""]",7,stand,stand,stand,stand,0,0,0
"[""10"", ""A""]",7,stand,stand,stand,stand,0,0,0
"[""10"", ""A""]",7,stand,stand,stand,stand,0,0,0
"[""10"", ""A""]",7,stand,stand,stand,stand,0,0,0
"[""10"", ""A""]",7,stand,stand,stand,stand,0,0,0
"[""10"", ""A""]",7,stand,stand,stand,stand,0,0,0
"[""10"", ""A""]",7,stand,stand,stand,stand,0,0,0
"[""10"", ""A""]",7,stand,stand,stand,stand,0,0,0
"[""9"", ""K""]",Q,stand,Stand,Stand,stand,0,0,0
"[""9"", ""K""]",Q,stand,Stand,stand,stand,0,0,0
"[""9"", ""K""]",Q,stand,Stand,Stand,stand,0,0,0
"[""9"", ""K""]",Q,stand,Stand,stand,stand,0,0,0
"[""9"", ""K""]",Q,stand,stand,Stand,stand,0,0,0
"[""9"", ""K""]",Q,stand,stand,stand,stand,0,0,0
"[""9"", ""K""]",Q,stand,stand,Stand,stand,0,0,0
"[""9"", ""K""]",Q,stand,stand,stand,stand,0,0,0
"[""9"", ""K""]",Q,stand,stand,Stand,stand,0,0,0
"[""9"", ""K""]",Q,stand,stand,stand,stand,0,0,0
"[""9"", ""K""]",Q,stand,stand,Stand,stand,0,0,0
"[""9"", ""K""]",Q,stand,stand,stand,stand,0,0,0
"[""9"", ""K""]",Q,stand,stand,Stand,stand,0,0,0
"[""9"", ""K""]",Q,stand,stand,stand,stand,0,0,0
"[""9"", ""K""]",Q,stand,stand,Stand,stand,0,0,0
"[""9"", ""K""]",Q,stand,stand,stand,stand,0,0,0
"[""9"", ""K""]",Q,stand,stand,Stand,stand,0,0,0
"[""9"", ""K""]",Q,stand,stand,stand,stand,0,0,0
"[""5"", ""5""]",7,double,split,double down,double down,1,1,0
"[""5"", ""5""]",7,double,split,double down,double down,1,1,0
"[""5"", ""5""]",7,double,split,double down,double down,1,1,0
"[""K"", ""4""]",7,hit,hit,hit,hit,0,0,0
"[""K"", ""4""]",7,hit,hit,hit,hit,0,0,0
"[""K"", ""4""]",7,hit,hit,hit,hit,0,0,0
"[""K"", ""4""]",7,hit,hit,hit,hit,0,0,0
"[""K"", ""4""]",7,hit,hit,hit,hit,0,0,0
"[""K"", ""4""]",7,hit,hit,hit,hit,0,0,0
"[""K"", ""4""]",7,hit,hit,hit,hit,0,0,0
"[""K"", ""4""]",7,hit,hit,hit,hit,0,0,0
"[""5"", ""7""]",A,hit,double down,hit,hit,0,1,0
"[""5"", ""7""]",A,hit,double down,surrender,hit,0,1,1
"[""5"", ""7""]",A,hit,double down,hit,hit,0,1,0
"[""5"", ""7""]",A,hit,double down,surrender,hit,0,1,1
"[""5"", ""7""]",A,hit,double down,hit,hit,0,1,0
"[""5"", ""7""]",A,hit,double down,surrender,hit,0,1,1
"[""5"", ""7""]",A,hit,double down,hit,hit,0,1,0
"[""5"", ""7""]",A,hit,double down,surrender,hit,0,1,1
"[""5"", ""7""]",A,hit,double down,hit,hit,0,1,0
"[""5"", ""7""]",A,hit,double down,surrender,hit,0,1,1
"[""5"", ""7""]",A,hit,double down,hit,hit,0,1,0
"[""5"", ""7""]",A,hit,double down,surrender,hit,0,1,1
"[""5"", ""7""]",A,hit,hit,hit,hit,0,0,0
"[""5"", ""7""]",A,hit,hit,surrender,hit,0,0,1
"[""10"", ""4""]",7,hit,double down,hit,hit,0,1,0
"[""10"", ""4""]",7,hit,double down,hit,hit,0,1,0
"[""10"", ""4""]",7,hit,hit,hit,hit,0,0,0
"[""10"", ""4""]",7,hit,hit,hit,hit,0,0,0
"[""10"", ""4""]",7,hit,hit,hit,hit,0,0,0
"[""10"", ""4""]",7,hit,hit,hit,hit,0,0,0
"[""10"", ""4""]",7,hit,hit,hit,hit,0,0,0
"[""10"", ""4""]",7,hit,hit,hit,hit,0,0,0
"[""A"", ""5""]",Q,hit,double down,hit,hit,0,1,0
"[""A"", ""5""]",Q,hit,double down,hit,hit,0,1,0
"[""A"", ""5""]",Q,hit,double down,hit,hit,0,1,0
